82,4
137,4
95,3
97,3
97,3
103,3
100,4
71,1
95,4
111,4
99,1
97,4
122,4
97,1
100,1
103,3
97,2
73,1
71,1
83,5
88,4
95,3
144,4
127,5
21,1
23,1
71,1
70,1
120,4
72,1
98,1
122,4
65,1
67,1
94,1
69,1
95,2
97,1
91,1
101,3
94,3
111,3
29,1
87,5
15,1
99,3
103,3
70,1
96,3
94,1
99,2
104,3
86,4
100,4
101,3
130,4
103,3
141,4
100,3
67,1
94,3
28,1
66,1
95,2
90,1
96,3
96,4
71,1
93,3
37,1
69,1
90,3
69,1
130,4
99,3
88,2
20,1
26,1
132,4
88,3
91,3
23,1
102,3
108,3
100,3
94,3
108,3
99,3
86,4
89,1
84,5
111,4
67,1
73,4
93,4
67,1
84,2
103,3
70,1
103,5
72,5
88,1
89,5
98,3
95,3
95,5
125,4
99,3
108,4
82,2
69,1
19,1
100,1
101,3
35,1
88,4
96,3
103,3
66,1
102,3
89,4
123,4
102,3
84,1
102,5
96,1
27,1
38,1
90,3
95,3
33,1
103,3
89,4
96,3
69,1
66,1
103,5
100,3
71,4
107,3
92,3
34,1
133,4
51,4
126,4
93,2
99,3
87,4
101,3
95,2
61,4
89,1
123,4
36,1
78,4
99,4
96,2
127,4
104,3
103,3
102,3
25,1
18,1
23,1
103,1
92,3
97,3
83,1
98,2
23,1
79,4
34,1
110,4
94,4
119,4
37,1
102,3
29,1
98,4
106,2
57,4
94,3
105,4
101,3
90,1
141,4
70,1
96,3
95,3
99,4
115,4
108,2
103,3
71,1
106,3
92,3
89,1
93,3
101,3
85,4
64,1
97,3
100,3
97,1
98,1
100,3
82,4
74,1
101,3
101,3
95,4
97,3
101,4
95,2
155,4
23,1
86,1
99,4
101,5
77,2
99,2
72,1
95,3
129,4
66,1
99,5
119,4
92,3
84,2
33,1
94,4
103,3
91,1
68,1
70,1
106,4
97,2
91,3
99,3
97,3
37,1
90,1
94,3
89,5
67,1
93,3
101,3
94,3
139,4
43,1
116,4
98,5
97,5
72,1
100,2
90,5
95,3
94,4
96,3
114,4
91,4
104,3
118,4
50,4
67,1
98,4
99,3
75,4
68,1
94,3
100,3
113,5
97,4
48,1
23,1
97,1
32,1
103,3
98,3
98,3
95,3
76,5
99,3
115,4
114,4
90,3
91,2
72,1
94,3
96,1
95,4
144,4
96,1
116,5
31,1
89,1
124,4
81,4
115,4
101,3
111,4
92,1
95,3
96,3
68,1
63,1
76,4
95,1
118,4
100,3
97,1
30,1
103,3
72,1
112,3
88,4
93,1
94,3
112,4
107,5
90,2
94,3
71,1
97,1
35,1
94,4
95,1
92,3
152,4
92,1
67,1
101,3
101,3
91,2
83,4
110,3
88,4
78,1
84,1
92,4
104,3
98,1
65,4
29,1
68,1
67,1
106,4
64,1
91,3
101,3
95,3
92,3
78,2
93,3
101,3
107,4
45,1
91,3
64,1
103,3
89,1
156,4
99,2
99,1
121,4
98,4
86,4
102,3
88,1
39,2
101,3
99,3
102,3
108,5
137,2
97,4
102,3
27,1
93,3
95,3
43,1
102,3
38,1
90,3
107,4
92,3
90,2
90,4
99,3
92,3
86,4
98,1
29,1
94,5
101,3
93,1
99,4
107,5
93,3
111,4
96,1
100,3
91,3
82,1
94,4
63,1
119,4
35,1
33,1
102,3
25,1
113,4
95,5
97,4
96,1
37,1
64,1
83,5
101,3
100,4
90,4
69,1
101,3
102,3
105,4
97,4
101,3
89,3
101,3
101,3
80,5
92,3
82,4
101,1
99,1
98,4
94,1
91,4
93,1
114,4
71,1
111,4
83,1
38,1
137,4
30,1
95,1
94,3
94,1
106,4
98,3
115,4
122,4
68,1
91,1
72,1
101,3
100,3
121,4
97,1
63,1
71,1
111,4
100,3
91,3
88,4
88,4
97,3
103,3
112,5
102,3
93,1
131,4
102,3
83,1
94,3
72,1
25,1
141,4
106,5
52,4
95,3
93,3
105,4
94,3
100,3
96,3
100,3
67,1
93,3
101,3
108,3
95,4
161,4
120,4
31,1
90,1
96,1
86,3
86,5
102,3
86,1
69,1
74,2
91,5
67,1
82,4
77,1
68,1
99,5
31,1
95,3
36,1
69,1
106,3
85,4
105,4
71,1
71,1
106,3
67,1
92,1
91,3
96,1
108,4
19,1
85,5
103,3
108,4
93,2
93,2
83,5
97,3
102,4
103,4
95,3
87,1
99,3
97,3
100,3
105,3
96,1
31,1
92,4
72,2
131,4
100,4
34,1
97,2
27,1
102,3
108,1
97,1
101,3
89,2
90,1
33,1
67,1
95,3
87,4
81,4
86,4
34,1
98,3
67,1
94,3
140,4
99,3
92,4
26,1
66,2
101,3
81,5
101,3
99,3
71,1
69,4
94,3
21,1
85,2
101,3
78,4
68,1
92,5
88,4
89,4
60,4
70,1
81,5
90,4
85,2
81,5
20,1
67,4
123,5
122,5
96,3
93,1
95,4
128,2
91,1
124,5
94,1
98,3
98,5
89,3
93,2
88,4
100,2
98,4
85,1
102,3
91,3
104,3
129,4
88,5
96,1
28,1
101,3
98,2
91,4
98,4
71,1
110,4
39,1
103,3
115,5
93,2
77,1
83,1
28,1
104,3
87,1
112,2
96,3
66,1
66,4
75,1
34,1
98,3
105,3
126,4
92,3
92,2
111,4
160,4
97,5
105,3
99,3
96,1
115,4
102,3
95,3
73,4
88,2
95,5
27,1
71,1
71,1
54,4
94,3
80,4
111,4
90,3
74,4
60,4
103,3
94,3
66,1
20,1
95,4
94,3
90,3
88,4
93,4
81,4
97,3
112,3
102,3
103,5
65,1
110,5
115,2
21,1
80,1
96,1
108,5
98,3
102,3
28,1
93,3
92,4
103,3
88,5
85,1
39,1
106,4
126,4
120,4
91,1
101,4
108,3
67,1
40,1
99,5
103,3
114,4
31,1
95,1
158,4
92,3
32,1
89,4
95,1
95,1
84,5
70,4
100,3
99,3
35,1
97,4
83,4
89,4
71,2
99,4
98,2
94,3
34,1
87,1
91,4
87,1
103,3
80,5
93,1
78,1
92,3
92,3
97,1
127,4
93,2
94,3
85,4
74,1
31,1
27,1
102,3
101,3
95,5
110,4
97,2
30,1
86,4
92,3
76,4
94,3
91,4
100,3
100,1
64,1
89,1
74,1
100,1
123,4
98,3
89,1
78,4
66,1
76,4
63,4
73,4
74,4
50,4
96,2
91,1
67,1
93,5
91,1
96,3
73,2
81,5
82,4
103,4
86,4
92,4
88,5
103,3
79,2
61,4
99,1
101,3
107,4
27,1
123,4
94,4
46,1
102,3
140,4
90,4
23,1
76,1
98,3
99,3
17,1
95,5
92,1
68,1
96,5
102,3
94,5
103,3
96,1
90,3
93,5
66,1
95,4
95,3
69,1
90,2
119,4
90,4
89,1
97,3
100,5
27,1
96,3
99,1
72,1
69,1
27,1
102,3
29,1
81,1
87,5
101,2
104,4
111,5
136,4
65,1
98,4
97,1
115,4
82,5
89,1
82,5
96,4
16,1
111,4
93,1
105,3
80,5
114,2
94,2
36,1
94,2
89,1
70,1
92,1
99,3
119,4
101,1
84,4
77,1
69,1
69,1
77,1
98,4
30,1
38,1
85,4
100,3
69,4
95,3
34,1
99,4
94,1
81,2
20,1
92,3
128,4
100,3
101,4
93,3
101,3
89,2
86,5
94,2
64,4
72,1
94,1
100,3
96,4
91,2
126,5
94,3
104,4
101,4
98,4
109,4
84,4
69,1
97,2
94,2
89,3
35,1
94,3
87,1
101,3
69,1
27,1
74,1
119,4
115,4
92,4
95,3
85,4
99,2
97,2
29,1
20,1
101,3
96,3
100,3
95,3
88,2
93,2
116,4
106,3
105,4
123,4
89,1
67,1
95,3
69,1
108,3
119,4
95,1
71,1
100,2
94,2
102,3
110,4
29,1
27,1
63,1
22,1
91,3
23,1
117,4
20,1
113,4
97,2
96,4
67,1
24,1
97,4
112,4
117,4
113,1
129,4
100,4
92,3
71,4
87,1
99,3
92,3
118,4
67,1
91,1
22,1
95,4
96,4
25,1
92,3
33,1
91,4
102,3
68,1
64,5
96,3
28,1
102,3
130,4
102,3
101,1
93,1
60,2
78,5
25,1
144,2
89,5
69,1
95,1
95,3
102,3
96,4
81,4
88,1
131,4
97,2
94,4
93,3
130,4
66,1
106,4
85,4
73,1
92,3
32,1
95,3
99,3
104,3
90,1
36,1
107,4
108,3
99,2
82,4
64,1
102,3
68,4
119,4
118,4
102,3
94,1
66,1
35,1
80,4
75,4
108,4
68,1
92,1
101,4
79,4
99,4
99,4
106,4
72,1
76,1
90,1
148,4
86,3
91,4
105,4
127,2
93,3
94,4
122,4
94,3
103,2
78,1
100,3
120,4
66,1
69,1
94,1
69,1
68,1
98,4
108,4
99,3
88,1
68,1
28,1
101,3
102,3
67,1
64,1
97,3
93,4
67,1
100,3
104,3
93,3
90,5
102,3
93,3
69,1
104,2
116,4
113,4
95,5
72,1
106,4
93,3
27,1
82,4
82,4
69,1
97,4
93,3
76,5
90,4
65,1
98,1
70,4
105,5
92,3
71,1
101,3
66,1
99,4
71,1
78,5
85,4
116,4
94,3
97,3
130,4
65,1
111,4
104,2
93,1
154,4
150,4
77,4
74,1
99,3
77,1
69,1
64,1
86,1
31,1
99,4
95,1
94,3
119,4
38,1
91,5
102,3
40,1
99,3
42,1
89,5
93,3
103,3
95,4
102,3
85,1
100,4
27,1
90,1
63,4
71,1
84,2
97,1
79,5
107,3
25,1
64,1
90,3
102,3
86,4
19,1
91,1
65,1
103,3
29,1
91,1
97,1
71,4
90,2
91,3
69,1
131,4
100,3
95,1
102,3
96,4
100,3
93,3
31,1
107,5
30,1
77,4
97,3
86,4
74,1
96,3
97,1
94,3
68,1
95,1
67,4
95,1
67,1
103,5
94,4
114,4
92,4
94,3
118,4
103,3
50,2
97,3
97,3
95,1
104,5
102,4
98,2
100,3
95,1
90,2
40,1
108,5
100,3
94,5
122,4
132,4
97,3
102,3
120,4
93,5
72,1
100,3
27,1
88,1
92,3
70,1
77,1
102,3
97,3
95,1
99,1
70,1
96,1
94,3
95,1
116,4
96,3
89,4
135,4
95,3
93,3
114,4
100,3
94,2
94,3
115,4
122,4
93,3
93,3
90,3
107,4
126,4
95,1
82,1
79,2
93,3
91,5
106,4
112,4
110,4
99,3
100,3
100,3
100,3
94,1
95,1
38,1
95,3
91,3
96,3
101,2
88,1
95,2
89,1
94,3
98,4
74,1
103,3
95,5
105,3
38,4
110,3
121,5
122,5
30,1
94,3
69,4
93,1
101,3
94,3
92,4
73,1
92,3
97,3
69,1
93,1
91,3
101,3
76,1
69,4
95,3
111,2
86,4
65,1
79,4
70,1
95,3
96,3
91,1
29,1
35,1
107,5
85,4
97,1
101,3
92,3
104,4
93,3
93,3
20,1
86,4
27,1
72,4
120,5
94,3
66,1
96,3
89,3
109,3
116,4
101,5
30,1
123,4
91,4
101,2
93,1
92,3
138,4
99,4
21,1
99,3
94,3
103,4
31,1
99,2
99,3
34,1
94,1
99,4
73,1
95,3
98,2
111,4
103,3
70,1
126,4
104,5
95,4
118,4
98,4
90,3
103,3
22,1
91,4
94,3
117,4
90,3
92,2
104,5
103,3
94,3
67,1
89,5
66,1
94,1
30,1
89,1
68,1
103,4
115,4
99,4
120,4
69,1
35,1
70,1
69,1
133,4
98,5
73,1
87,1
95,3
84,1
91,4
89,2
66,1
102,2
99,4
66,1
94,1
95,3
70,1
57,4
95,4
33,1
100,4
14,1
107,5
92,1
34,1
90,3
70,1
13,1
96,4
47,4
94,5
101,4
87,4
85,1
96,3
73,2
93,3
102,5
92,1
141,4
96,1
92,4
123,4
95,3
64,1
70,1
86,4
106,4
93,3
93,3
65,1
68,1
96,3
71,1
91,3
74,1
32,1
66,1
113,4
66,1
94,3
101,4
131,4
125,4
88,1
105,4
89,2
100,3
91,3
22,1
93,2
80,4
101,2
94,3
118,4
102,3
113,4
72,1
94,3
96,3
116,4
101,3
93,5
92,2
95,3
27,1
95,3
100,2
93,3
109,4
98,4
91,1
74,4
94,1
92,3
128,4
70,1
92,3
64,2
87,4
27,1
99,4
96,4
79,4
82,4
99,3
94,3
143,4
97,4
97,5
68,1
93,3
99,2
71,4
105,3
72,4
94,4
69,1
110,3
104,3
38,1
89,3
142,4
88,3
20,1
92,1
76,2
20,1
114,4
92,1
100,3
101,3
83,4
105,4
101,3
82,4
101,5
93,3
99,3
103,3
62,4
91,4
96,1
64,1
91,3
110,5
139,4
95,1
95,1
101,3
95,1
69,1
76,1
93,1
68,1
100,3
96,3
99,4
92,3
100,3
95,1
72,1
80,4
95,2
93,1
108,4
99,3
110,4
25,1
97,3
74,1
155,4
97,2
102,3
95,4
72,1
94,3
98,2
102,3
114,4
88,3
116,4
98,3
101,3
66,1
71,1
77,1
69,1
151,4
68,1
94,1
69,2
110,3
69,1
91,1
96,3
97,3
100,4
66,1
97,1
106,3
23,1
98,3
120,4
92,3
95,1
91,1
89,1
94,3
67,1
97,3
90,2
93,3
34,1
71,1
106,4
66,1
71,4
67,1
83,1
90,4
97,3
95,3
102,5
81,2
96,2
125,5
66,1
99,3
67,1
87,1
103,3
104,2
90,1
34,1
92,3
97,3
81,4
96,1
101,3
97,1
35,1
122,5
97,4
121,5
100,3
70,1
69,1
66,1
84,5
95,1
80,4
90,5
90,3
89,4
91,3
81,4
69,4
138,4
101,3
93,1
107,3
104,4
85,2
93,1
93,3
75,2
91,3
83,4
91,5
114,4
126,4
98,5
82,1
94,3
135,4
95,3
69,1
124,5
102,3
100,4
83,5
102,5
125,4
77,4
114,4
70,1
98,4
88,4
94,1
88,3
95,1
97,1
101,3
84,4
95,2
86,5
79,4
102,5
74,4
97,3
87,1
84,4
71,4
100,3
60,1
83,1
30,1
92,3
81,2
85,5
90,4
107,4
96,5
110,4
90,1
36,1
67,1
85,3
87,1
94,3
112,5
88,4
87,1
122,5
95,1
67,1
24,1
101,3
103,3
107,3
76,4
113,2
94,1
101,3
20,1
116,4
72,1
34,1
86,4
96,1
102,4
105,4
88,1
99,3
96,3
29,1
89,2
70,1
86,4
83,4
85,4
38,1
36,1
101,3
83,4
97,1
114,4
72,1
69,1
106,4
65,1
98,2
96,1
69,1
90,1
14,1
106,2
101,4
33,1
46,4
69,1
98,2
95,1
89,1
102,3
107,5
101,3
92,3
90,4
63,1
87,1
115,4
68,1
36,1
102,3
101,3
96,1
39,4
124,4
94,3
99,1
103,3
65,1
40,1
108,3
79,2
95,3
72,4
85,4
97,4
67,2
98,3
97,3
102,3
103,3
97,4
94,3
95,1
69,1
95,3
92,1
87,2
96,1
67,1
101,3
96,1
77,1
96,2
101,3
92,5
72,4
25,1
95,1
33,1
33,1
64,1
92,3
101,3
93,3
26,1
94,3
94,1
92,4
23,1
99,3
101,4
81,1
39,1
94,1
67,2
65,1
94,1
102,3
110,2
94,3
141,4
95,4
68,4
90,3
102,3
119,4
103,4
94,3
76,1
71,1
12,1
107,3
97,4
109,3
13,1
91,1
93,4
92,3
71,1
75,1
74,4
95,2
93,3
124,4
97,1
94,4
114,4
79,4
73,5
96,3
117,5
95,1
73,4
91,4
102,3
93,4
85,4
111,4
104,5
65,1
69,1
112,4
95,3
70,1
100,2
82,4
34,1
97,1
72,4
78,2
80,4
90,4
106,4
101,2
81,4
101,5
93,3
31,1
97,5
104,5
124,4
70,1
91,3
69,1
73,1
93,3
102,3
90,1
92,3
105,3
123,4
72,1
88,1
79,4
35,1
102,3
128,4
95,4
60,2
100,4
94,3
95,3
16,1
93,3
83,2
98,1
96,1
36,1
93,3
100,2
117,4
93,3
127,4
94,3
99,2
108,4
84,1
65,1
91,3
103,4
100,3
74,2
90,5
101,5
93,3
91,5
72,1
66,1
38,1
87,2
110,5
41,1
35,1
97,3
103,4
66,1
103,3
66,1
81,4
95,1
74,1
74,4
102,3
89,1
68,1
66,4
95,4
99,3
98,3
106,4
103,3
14,2
98,3
78,5
106,5
70,2
110,4
97,4
106,3
61,2
92,3
93,3
91,1
92,1
101,4
67,1
93,3
80,4
33,4
61,1
103,3
92,3
25,1
86,4
88,2
28,1
105,5
107,3
95,3
98,3
73,4
103,3
37,1
90,1
99,3
94,1
106,3
93,1
93,3
108,2
113,4
33,1
83,4
101,3
87,1
100,3
68,1
121,4
113,4
89,3
91,2
102,3
81,1
117,4
104,2
98,4
93,3
103,3
94,2
104,2
68,1
78,4
95,5
88,4
89,1
128,5
100,3
101,3
123,4
39,1
96,3
95,4
101,3
91,3
92,1
96,1
103,4
93,4
87,5
70,1
72,1
49,1
123,4
93,3
70,1
121,4
94,3
92,3
100,3
102,3
96,1
25,1
66,1
88,4
65,1
89,1
97,4
97,4
67,1
91,3
94,3
92,4
70,1
111,4
94,3
93,1
106,4
102,3
109,5
102,3
96,3
23,1
136,2
94,3
97,3
103,3
94,3
88,1
96,1
106,3
94,4
75,2
96,3
88,4
97,3
93,4
95,1
99,3
91,4
94,1
30,1
102,3
96,4
99,5
105,3
89,4
100,1
101,3
68,1
122,4
104,3
100,3
99,3
88,1
87,1
69,1
119,4
83,4
90,3
96,3
91,3
70,5
74,1
118,4
102,1
83,4
99,2
102,4
91,3
101,2
66,4
85,3
96,1
104,4
94,3
81,1
29,1
128,5
101,3
71,4
105,4
96,3
18,1
69,1
36,1
93,3
103,3
28,1
104,3
87,5
91,1
123,4
37,1
90,1
116,4
84,5
16,1
85,2
70,1
24,1
92,4
97,4
13,1
76,4
105,4
91,1
95,3
104,3
35,1
101,5
102,1
80,3
95,3
65,2
78,4
89,4
66,1
95,1
104,3
94,3
70,1
114,4
76,5
95,3
96,3
102,4
92,5
67,1
101,3
68,1
100,3
99,4
58,4
88,4
94,1
81,4
103,3
95,3
92,1
124,5
74,4
123,4
71,1
122,4
73,1
102,3
92,4
102,3
94,1
96,3
102,3
84,1
93,3
135,4
116,4
93,4
114,4
103,3
43,1
101,3
23,1
106,3
76,2
71,1
93,4
99,4
73,1
93,4
31,1
83,2
130,4
109,2
94,3
91,3
108,4
96,4
66,4
93,1
93,3
82,4
94,1
101,5
95,3
95,4
62,1
67,1
91,3
94,3
128,4
102,3
35,1
96,2
102,3
33,1
64,1
92,1
105,2
95,1
26,1
66,1
67,4
110,4
92,1
120,4
95,3
67,1
100,3
22,1
92,3
99,3
70,5
27,1
95,1
92,1
96,4
66,4
40,1
99,3
93,3
73,1
100,4
84,5
95,3
67,1
109,5
112,4
96,4
94,3
65,1
99,5
95,3
93,3
91,4
127,4
96,1
97,3
93,2
73,4
96,3
90,3
96,3
75,1
88,1
27,1
70,1
69,1
94,3
102,1
107,3
103,4
105,4
